index,index_x,index_y,pos_x(px),pos_y(px),pos_x(mm),pos_y(mm),disp_x(px),disp_y(px),disp_x(um),disp_y(um),strain_xx,strain_yy,strain_xy,r(px),r(mm),theta,disp_r(px),disp_theta(px),disp_r(um),disp_theta(um),norm_disp(px),norm_disp(um)
0,0,0,-480.0,480.0,-2.5,2.5,-2.434906005859375,1.2194938659667969,-12.68180211385091,6.3515305519104,0.0,-0.0,0.0,678.8225099390856,3.5355339059327378,135.0,2.584050930535536,0.859426166054495,13.45859859653925,4.476177948200494,2.7232209874523035,14.183442642980745
1,0,1,-480.0,460.0,-2.5,2.395833333333333,-1.7837371826171875,0.5753326416015625,-9.290297826131184,2.9965241750081377,0.00011845416349842708,-0.015510280793137099,0.007814367478317763,664.8308055437865,3.4626604455405543,136.21887523513132,1.685912947244062,0.8187939420013892,8.780796600229488,4.264551781257235,1.874226769935627,9.76159776008139
2,0,2,-480.0,440.0,-2.5,2.2916666666666665,-2.1516876220703125,0.60382080078125,-11.206706364949543,3.1449000040690103,6.165066224639304e-08,-0.00035120453396302764,0.00017563309231263702,651.1528238439882,3.391420957520772,137.48955292199918,1.994142025326776,1.0088393158736082,10.386156381910292,5.254371436841709,2.234806296399468,11.639616127080561
3,0,3,-480.0,420.0,-2.5,2.1875,-1.8520660400390625,0.5612869262695312,-9.646177291870117,2.9233694076538086,8.005364361451939e-07,-0.0012661356194439575,0.0006334680779400514,637.8087487640789,3.321920566479578,138.81407483429035,1.763431766076297,0.7971825616884152,9.184540448314047,4.151992508793828,1.935249759144042,10.079425828875218
4,0,4,-480.0,400.0,-2.5,2.083333333333333,-1.975738525390625,0.5532073974609375,-10.290304819742838,2.881288528442383,1.1612815596890866e-05,-0.004830910606124234,0.0024212617108605628,624.8199740725323,3.254270698294439,140.19442890773482,1.8719591237588982,0.8398512870110062,9.749787102910927,4.374225453182324,2.0517263816889,10.686074904629688
5,0,5,-480.0,380.0,-2.5,1.9791666666666665,-1.9637451171875,0.3685150146484375,-10.227839152018229,1.9193490346272786,9.104158089030532e-06,-0.0042762245194171555,0.0021426643387530927,612.2091146005587,3.188589138544576,141.63251461513846,1.7684045140732347,0.9299697177352028,9.210440177464763,4.8435922798708475,1.9980235737596006,10.40637277999792
6,0,6,-480.0,360.0,-2.5,1.875,-1.8699951171875,0.3825225830078125,-9.739557902018229,1.9923051198323565,2.9709262889809906e-06,0.002434620626445394,-0.0012158248500782065,600.0,3.125,143.13010235415598,1.7255096435546875,0.81597900390625,8.987029393513996,4.249890645345052,1.90871822562055,9.941240758440363
7,0,7,-480.0,340.0,-2.5,1.7708333333333333,-1.826995849609375,0.4660186767578125,-9.51560338338216,2.4271806081136065,5.938963295193388e-07,0.001089265112459543,-0.0005443356080650119,588.2176467941097,3.063633577052655,144.6887865603668,1.760240216445891,0.6757526337229532,9.167917793989014,3.519544967307048,1.8854938985785619,9.820280721763343
8,0,8,-480.0,320.0,-2.5,1.6666666666666665,-1.554290771484375,0.426116943359375,-8.095264434814453,2.2193590799967446,1.0902761277975515e-06,-0.0014777595876512351,0.0007394249318895163,576.8882040742383,3.0046260628866577,146.30993247402023,1.5296152459965087,0.5076146677889354,7.9667460728984825,2.643826394734038,1.6116437111655388,8.393977662320514
9,0,9,-480.0,300.0,-2.5,1.5625,-1.6467437744140625,0.406951904296875,-8.576790491739908,2.1195411682128906,3.43312628683634e-05,0.008251954137522262,-0.0041088114373269485,566.0388679233962,2.948119103767689,147.9946167919165,1.6121200057436815,0.5276779302408975,8.39645836324834,2.7483225533380073,1.696282674256365,8.834805595085234
