index,index_x,index_y,pos_x(px),pos_y(px),pos_x(mm),pos_y(mm),disp_x(px),disp_y(px),disp_x(um),disp_y(um),strain_xx,strain_yy,strain_xy,r(px),r(mm),theta,disp_r(px),disp_theta(px),disp_r(um),disp_theta(um),norm_disp(px),norm_disp(um)
0,0,0,-480.0,480.0,-2.5,2.5,-2.6121826171875,0.9388847351074219,-13.605117797851562,4.890024662017822,0.0,-0.0,0.0,678.8225099390856,3.5355339059327378,135.0,2.510983805257898,1.1832002793639114,13.078040652384885,6.162501455020371,2.7757886395318847,14.457232497561899
1,0,1,-480.0,460.0,-2.5,2.395833333333333,-2.159088134765625,0.34197998046875,-11.245250701904297,1.7811457316080728,6.716741194850328e-05,-0.01165745748152858,0.005862312446738542,664.8308055437865,3.4626604455405543,136.21887523513132,1.795453949710982,1.246979147858675,9.351322654744699,6.494683061763932,2.1860036323682337,11.385435585251217
2,0,2,-480.0,440.0,-2.5,2.2916666666666665,-2.3804473876953125,0.47527313232421875,-12.398163477579752,2.4753808975219727,1.7076076073863077e-06,0.0018463224827246448,-0.0009223074375586293,651.1528238439882,3.391420957520772,137.48955292199918,2.075910408153698,1.2581773695365295,10.812033375800508,6.553007133002757,2.427429569708401,12.642862342231256
3,0,3,-480.0,420.0,-2.5,2.1875,-2.0706329345703125,0.41590118408203125,-10.784546534220377,2.166152000427246,3.2647150692355355e-06,-0.0025585396784481417,0.0012809021967586888,637.8087487640789,3.321920566479578,138.81407483429035,1.8321829359861188,1.050523790177731,9.542619458261035,5.4714780738423485,2.1119882917876462,10.999939019727325
4,0,4,-480.0,400.0,-2.5,2.083333333333333,-2.156036376953125,0.3730621337890625,-11.229356129964192,1.9430319468180337,6.50655363642727e-06,-0.0036138750228747085,0.001810190788255568,624.8199740725323,3.254270698294439,140.19442890773482,1.895141582518721,1.093666583845755,9.870529075618338,5.696180124196641,2.1880740879623812,11.396219208137403
5,0,5,-480.0,380.0,-2.5,1.9791666666666665,-2.3233795166015625,0.2716064453125,-12.100934982299805,1.4146169026692708,1.643712239456363e-06,-0.001814769322591019,0.0009082065174152377,612.2091146005587,3.188589138544576,141.63251461513846,1.9902229289455733,1.2291766074890562,10.365744421591527,6.401961497338834,2.3392012395899164,12.183339789530814
6,0,6,-480.0,360.0,-2.5,1.875,-2.2445220947265625,0.300537109375,-11.690219243367512,1.5652974446614583,3.084505515289493e-06,0.0024806648841331482,-0.0012387901893089292,600.0,3.125,143.13010235415598,1.9759399414062502,1.1062835693359374,10.291353861490885,5.761893590291341,2.2645533749124125,11.794548827668814
7,0,7,-480.0,340.0,-2.5,1.7708333333333333,-2.1913604736328125,0.3709564208984375,-11.413335800170898,1.9320646921793618,2.0658080757129937e-07,0.0006425699084502412,-0.00032118166382133495,588.2176467941097,3.063633577052655,144.6887865603668,2.002623037356,0.963934832785408,10.430328319562499,5.020493920757334,2.2225367019705216,11.575711989429799
8,0,8,-480.0,320.0,-2.5,1.6666666666666665,-1.8177490234375,0.3262481689453125,-9.467442830403645,1.699209213256836,9.087056969292461e-07,-0.0013490227193688042,0.0006749657125328667,576.8882040742383,3.0046260628866577,146.30993247402023,1.6934285333155863,0.7368508549908701,8.819940277685346,3.837764869744115,1.846794352370657,9.618720585263839
9,0,9,-480.0,300.0,-2.5,1.5625,-2.0606842041015625,0.3170318603515625,-10.732730229695637,1.6512076059977212,4.5638591473107226e-05,0.009508270710284705,-0.004731316059405799,566.0388679233962,2.948119103767689,147.9946167919165,1.9154832601017642,0.8233179639614212,9.97647531303002,4.288114395632402,2.0849289171364243,10.85900477675221
