index,index_x,index_y,pos_x(px),pos_y(px),pos_x(mm),pos_y(mm),disp_x(px),disp_y(px),disp_x(um),disp_y(um),strain_xx,strain_yy,strain_xy,r(px),r(mm),theta,disp_r(px),disp_theta(px),disp_r(um),disp_theta(um),norm_disp(px),norm_disp(um)
139,8,11,0.0,-192.0,0.0,-1.0105263157894737,1.64556884765625,-0.65106201171875,8.660888671875,-3.4266421669407894,0.009041866396842124,-0.0020547715176917336,0.005548318957266929,192.0,1.0105263157894737,-90.0,0.6510620117187501,1.64556884765625,3.42664216694079,8.660888671875,1.7696831850588355,9.31412202662545
140,8,12,0.0,-256.0,0.0,-1.3473684210526315,1.355712890625,-0.6885986328125,7.1353310032894735,-3.6242033305921053,0.006152000180463801,-0.0024679562961864576,0.0043099782383251295,256.0,1.3473684210526315,-90.0,0.6885986328125001,1.355712890625,3.6242033305921058,7.1353310032894735,1.5205674989680784,8.002986836674097
141,8,13,0.0,-320.0,0.0,-1.6842105263157894,1.25286865234375,-0.96417236328125,6.594045538651316,-5.074591385690789,0.006439006038363004,0.0005809906047034019,0.002929007716829801,320.0,1.6842105263157894,-90.0,0.9641723632812501,1.25286865234375,5.07459138569079,6.594045538651316,1.5809200505215293,8.320631844850153
142,8,14,0.0,-384.0,0.0,-2.0210526315789474,1.1834716796875,-0.611572265625,6.228798314144737,-3.218801398026316,0.013231670744289659,0.00912531625522206,0.0020531772445337992,384.0,2.0210526315789474,-90.0,0.6115722656250001,1.1834716796875,3.2188013980263164,6.228798314144737,1.3321508370691542,7.0113201951008115
143,8,15,0.0,-448.0,0.0,-2.357894736842105,1.222900390625,0.2203369140625,6.436317845394736,1.15966796875,0.011982815361193389,-7.09463121211229e-05,0.006026880836657256,448.0,2.357894736842105,-90.0,-0.22033691406249992,1.222900390625,-1.1596679687499996,6.436317845394736,1.2425915342900753,6.539955443631975
144,9,0,64.0,512.0,0.3368421052631579,2.694736842105263,-0.0596923828125,-0.37213611602783203,-0.3141704358552631,-1.9586111369885897,0.00018884534256358165,-1.782791514415294e-08,9.44315852393629e-05,515.9844958911071,2.71570787311109,82.8749836510982,-0.3766663639197141,0.01307362649059595,-1.9824545469458634,0.0688085604768208,0.37689318038154274,1.9836483177975932
145,9,1,64.0,448.0,0.3368421052631579,2.357894736842105,-0.1455078125,-0.29961395263671875,-0.7658305921052632,-1.5769155401932566,0.003012734463226946,0.0038599567508576793,-0.0004236111438153667,452.54833995939043,2.381833368207318,81.86989764584403,-0.31718059289341455,0.10167357377861327,-1.6693715415442871,0.5351240725190173,0.33307813514719503,1.7530428165641843
146,9,2,64.0,384.0,0.3368421052631579,2.0210526315789474,-0.51416015625,0.12347412109375,-2.706106085526316,0.6498637952302632,0.008497238185912082,0.01292401549527078,-0.002213388654679349,389.29680193908604,2.048930536521506,80.53767779197439,0.037266713797125095,0.5274634744678172,0.19614059893223734,2.7761235498306167,0.5287783324370415,2.7830438549317975
147,9,3,64.0,320.0,0.3368421052631579,1.6842105263157894,-0.94305419921875,1.3700408935546875,-4.963443153782895,7.210741545024671,0.006944845420775891,0.008765985267700671,-0.0009105699234623899,326.3372488699382,1.7175644677365167,78.69006752597979,1.1584874803494314,1.193427848908291,6.097302528154901,6.281199204780479,1.6632387900347456,8.753888368603924
148,9,4,64.0,256.0,0.3368421052631579,1.3473684210526315,-1.013671875,1.2535400390625,-5.335115131578947,6.5975791529605265,0.006874897900452481,-0.0034916190537117586,0.00518325847708212,263.8787600395303,1.3888355791554226,75.96375653207353,0.9702609257434942,1.2874342840215989,5.106636451281548,6.7759699159031515,1.6121083399383647,8.484780736517708
149,9,5,64.0,192.0,0.3368421052631579,1.0105263157894737,-0.44317626953125,0.9268798828125,-2.3325066817434212,4.878315172697368,0.007926230900238806,-0.003978972904633338,0.005952601902436072,202.3857702507763,1.06518826447777,71.56505117707799,0.739170822457693,0.713539079704375,3.890372749777332,3.755468840549342,1.0273809045520308,5.407267918694899
150,9,6,64.0,128.0,0.3368421052631579,0.6736842105263158,-0.0775146484375,0.74920654296875,-0.4079718338815789,3.943192331414474,0.005000866887826305,-0.004114426610726696,0.0045576467492765005,143.10835055998655,0.7532018450525607,63.43494882292201,0.6354450990746472,0.40438656111644766,3.344447889866564,2.128350321665514,0.7532057917658193,3.9642410092937856
151,9,7,64.0,64.0,0.3368421052631579,0.3368421052631579,-0.00360107421875,0.40289306640625,-0.018953022203947366,2.1204898231907894,0.006584641694871607,-0.011963364839402857,0.009274003267137232,90.50966799187809,0.47636667364146357,45.0,0.2823420753492672,0.28743476334853557,1.48601092289088,1.5128145439396607,0.4029091593569944,2.120574522931549
152,9,8,64.0,0.0,0.3368421052631579,0.0,0.73095703125,-0.7703857421875,3.8471422697368416,-4.0546618009868425,0.013064723282241175,-0.011000018387221644,0.01203237083473141,64.0,0.3368421052631579,0.0,0.73095703125,-0.7703857421875,3.8471422697368416,-4.0546618009868425,1.0619756933657185,5.589345754556413
153,9,9,64.0,-64.0,0.3368421052631579,-0.3368421052631579,1.47247314453125,-0.98687744140625,7.749858655427632,-5.194091796875,0.008003343853715705,-0.0032282965514696116,0.0056158202025926585,90.50966799187809,0.47636667364146357,-45.0,1.7390234766315151,0.34336801459473687,9.152755140165869,1.8072000768144045,1.7725981625067464,9.329464013193402
154,9,10,64.0,-128.0,0.3368421052631579,-0.6736842105263158,1.91510009765625,-1.17889404296875,10.07947419819079,-6.204705489309211,0.0046640182838473265,-0.0038657928810152953,0.004264905582431311,143.10835055998655,0.7532018450525607,-63.43494882292201,1.9108936877542455,1.1857001571608075,10.057335198706555,6.240527142951619,2.2488662807268427,11.83613831961496
155,9,11,64.0,-192.0,0.3368421052631579,-1.0105263157894737,2.1317138671875,-1.4793701171875,11.219546669407894,-7.7861585115131575,0.005006954626537663,0.00041229967644085264,0.002297327475048405,202.3857702507763,1.06518826447777,-71.56505117707799,2.07756083581863,1.5545034347531816,10.934530714834894,8.181597025016746,2.594752388029895,13.656591515946817
156,9,12,64.0,-256.0,0.3368421052631579,-1.3473684210526315,1.97052001953125,-1.12451171875,10.371157997532894,-5.918482730263158,0.012408002819029207,-0.00013230701824795688,0.006270154918638582,263.8787600395303,1.3888355791554226,-75.96375653207353,1.568857914854468,1.6389510657667627,8.257146920286672,8.626058240877699,2.2688049173473503,11.941078512354476
