index,index_x,index_y,pos_x (px),pos_y (px),pos_x (mm),pos_y (mm),disp_x (px),disp_y (px),disp_x (um),disp_y (um),strain_xx,strain_yy,strain_xy,r (px),r (mm),théta,disp_r (px),disp_theta (px),disp_r (um),disp_theta (um),norm_disp (px),norm_disp(um)
21,0,21,-480.0,60.0,-2.526315789473684,0.3157894736842105,0.2339019775390625,-0.78265380859375,1.2310630396792763,-4.119230571546052,1.001470081973821e-06,0.0014142512154649012,-0.0007066248726914637,483.735464897913,2.5459761310416473,172.8749836510982,-0.3291720150557478,0.7475980896893228,-1.7324842897670936,3.9347267878385415,0.8168580777607493,4.299253040846049
22,0,22,-480.0,40.0,-2.526315789473684,0.21052631578947367,0.25958251953125,-0.7716064453125,1.366223787006579,-4.061086554276316,1.0652729542925954e-07,0.00046147184184519574,-0.00023068265727488324,481.6637831516918,2.535072542903641,175.2363583092738,-0.322764286262601,0.747383975214466,-1.6987594013821106,3.9335998695498207,0.8141004796055483,4.284739366344991
23,0,23,-480.0,20.0,-2.526315789473684,0.10526315789473684,0.2933502197265625,-0.764190673828125,1.5439485248766447,-4.022056178042763,6.594229489564896e-08,-0.00036322512198239565,0.00018164553213864565,480.41648597857255,2.5285078209398555,177.6140559696112,-0.32490958054315067,0.7513158469317549,-1.7100504239113192,3.954293931219763,0.8185607719525205,4.308214589223793
24,0,24,-480.0,0.0,-2.526315789473684,0.0,0.3466339111328125,-0.7861328125,1.8243890059621708,-4.137541118421052,6.947157089598477e-07,0.0011780467393691652,-0.0005886760118301027,480.0,2.526315789473684,180.0,-0.3466339111328126,0.7861328125,-1.8243890059621715,4.137541118421052,0.8591623055257899,4.521906871188368
25,0,25,-480.0,-20.0,-2.526315789473684,-0.10526315789473684,0.361907958984375,-0.717041015625,1.9047787314967104,-3.773900082236842,7.701087743043899e-06,0.0039168594591319555,-0.001954579185694456,480.41648597857255,2.5285078209398555,-177.6140559696112,-0.3317434031751951,0.7314858189428606,-1.7460179114483951,3.8499253628571606,0.8031968556118528,4.227351871641331
26,0,26,-480.0,-40.0,-2.526315789473684,-0.21052631578947367,0.3597412109375,-0.629150390625,1.8933747944078947,-3.3113178453947367,1.3553549069911243e-06,0.001645067984936759,-0.0008218563150148839,481.6637831516918,2.535072542903641,-175.2363583092738,-0.30625048173602093,0.656852034560923,-1.6118446407158997,3.457115971373279,0.7247371612318282,3.814406111746464
27,0,27,-480.0,-60.0,-2.526315789473684,-0.3157894736842105,0.3782196044921875,-0.65118408203125,1.9906294973273024,-3.4272846422697367,2.8294627554714677e-07,-0.0007525412470567971,0.00037641209666617215,483.735464897913,2.5459761310416473,-172.8749836510982,-0.2945295012935275,0.6930679265273314,-1.5501552699659342,3.6477259290912176,0.7530542994453377,3.9634436812912512
28,0,28,-480.0,-80.0,-2.526315789473684,-0.42105263157894735,0.4313201904296875,-0.65924072265625,2.270106265419408,-3.469688013980263,3.356491215527058e-06,-0.002594298874028027,0.001298827682621777,486.6210024238576,2.561163170651882,-170.53767779197437,-0.3170731078708274,0.7211796456818311,-1.6688058308990914,3.795682345693848,0.7878041870164417,4.146337826402325
29,0,29,-480.0,-100.0,-2.526315789473684,-0.5263157894736842,0.3617401123046875,-0.75482177734375,1.9038953279194077,-3.972746196546053,1.1390522122383119e-05,-0.004784339740872384,0.002397865131497383,490.3060268852505,2.5805580362381604,-168.23171106797935,-0.20018737439433187,0.8127341751985634,-1.0536177599701677,4.277548290518755,0.8370255816894641,4.4053977983656
30,0,30,-480.0,-120.0,-2.526315789473684,-0.631578947368421,0.390960693359375,-0.85015869140625,2.057687859786184,-4.474519428453948,5.476829828694463e-06,-0.0033151081774849445,0.0016602925036568194,494.77267507411926,2.604066710916417,-165.96375653207352,-0.17309381491393058,0.9195969745296972,-0.9110200784943715,4.83998407647209,0.9357457263197255,4.9249775069459245
31,0,31,-480.0,-140.0,-2.526315789473684,-0.7368421052631579,0.3911285400390625,-0.88720703125,2.0585712633634867,-4.6695106907894735,1.1698459275066852e-07,-0.00048382059787400067,0.00024196879123337565,500.0,2.631578947368421,-163.73979529168807,-0.12706542968750054,0.9612347412109374,-0.6687654194078975,5.05913021689967,0.9695967466594176,5.103140771891672
32,0,32,-480.0,-160.0,-2.526315789473684,-0.8421052631578947,0.399505615234375,-0.8695068359375,2.1026611328124996,-4.576351768092105,3.43249412253499e-07,0.0008282089966814964,-0.00041393287363462145,505.9644256269407,2.6629706611944246,-161.565051177078,-0.10404210038536199,0.9512213810114032,-0.547590002028221,5.006428321112648,0.9568943903826791,5.036286265171996
33,0,33,-480.0,-180.0,-2.526315789473684,-0.9473684210526315,0.43707275390625,-0.85406494140625,2.3003829152960527,-4.495078638980263,3.730063326656818e-08,0.0002730950235854834,-0.00013652886147610843,512.6402247190518,2.6981064458897466,-159.44395478041653,-0.10936175063632575,0.9531524137535469,-0.5755881612438197,5.016591651334457,0.9594058142133883,5.049504285333623
34,0,34,-480.0,-200.0,-2.526315789473684,-1.0526315789473684,0.4465484619140625,-0.85858154296875,2.350255062705592,-4.518850226151316,1.4086253941059115e-10,1.6784527106210592e-05,-8.39219312183559e-06,520.0,2.736842105263158,-157.38013505195957,-0.08197490985576927,0.9642862173227165,-0.431446893977733,5.075190617487981,0.9677643281111442,5.093496463742864
35,0,35,-480.0,-220.0,-2.526315789473684,-1.1578947368421053,0.4539947509765625,-0.8533935546875,2.3894460577713814,-4.491545024671053,7.809256203472614e-08,0.00039512454415671525,-0.00019752322579734026,528.0151512977634,2.7790271120934915,-155.37643521383637,-0.05714021342634845,0.9649491121846941,-0.30073796540183395,5.078679537814179,0.9666394328271727,5.087575962248277
36,0,36,-480.0,-240.0,-2.526315789473684,-1.263157894736842,0.469390869140625,-0.8427734375,2.470478258634868,-4.435649671052632,3.484194166958332e-08,0.0002639422088395804,-0.00013195368344895542,536.6563145999495,2.824506918947103,-153.434948822922,-0.042936217390224074,0.9637174566356974,-0.22598009152749512,5.072197140187881,0.9646734447408396,5.0772286565307345
37,0,37,-480.0,-260.0,-2.526315789473684,-1.368421052631579,0.4476318359375,-0.84283447265625,2.35595703125,-4.435970908717105,4.517962224781513e-08,0.0003005529649090022,-0.00015025389264337717,545.8937625582472,2.873125066096038,-151.55707137563664,0.007828779029452781,0.9542970811342891,0.04120410015501464,5.0226162164962584,0.9543291931207575,5.022785226951355
38,0,38,-480.0,-280.0,-2.526315789473684,-1.4736842105263157,0.454345703125,-0.83074951171875,2.391293174342105,-4.372365851151316,8.811475709080694e-09,-0.00013276027631945906,6.638454389758407e-05,555.6977595779922,2.924725050410485,-149.74356283647072,0.02613637635012217,0.9465155355303879,0.13755987552695878,4.98166071331783,0.9468763220025581,4.983559589487148
39,0,39,-480.0,-300.0,-2.526315789473684,-1.5789473684210527,0.458770751953125,-0.84814453125,2.4145829050164473,-4.463918585526316,2.549774944782257e-07,-0.0007143663056194782,0.00035731064155697823,566.0388679233962,2.9791519364389276,-147.9946167919165,0.06047888294860476,0.9623731362908083,0.3183099102558145,5.065121769951623,0.9642716156441182,5.075113766547991
40,0,40,-480.0,-320.0,-2.526315789473684,-1.6842105263157894,0.47186279296875,-0.85931396484375,2.4834883840460527,-4.522705078125,5.704350769519806e-09,0.00010680581908673048,-5.340005736798048e-05,576.8882040742383,3.0362537056538854,-146.30993247402023,0.08404804914118236,0.976734821228012,0.442358153374644,5.1407095854105895,0.9803443199018165,5.159706946851665
41,0,41,-480.0,-340.0,-2.526315789473684,-1.7894736842105263,0.492523193359375,-0.8438720703125,2.5922273334703947,-4.441431949013158,6.987829692661762e-08,0.0003737704537343234,-0.00018685028771869838,588.2176467941097,3.095882351547946,-144.6887865603668,0.08586170674921645,0.9733072147911639,0.45190371973271815,5.122669551532441,0.9770870826341024,5.142563592811065
42,0,42,-480.0,-360.0,-2.526315789473684,-1.894736842105263,0.496337890625,-0.8443603515625,2.6123046875,-4.444001850328948,2.7610105462372304e-07,0.0007428269262891263,-0.0003712754126172513,600.0,3.1578947368421053,-143.13010235415598,0.10954589843749996,0.9732910156250001,0.5765573601973681,5.122584292763158,0.9794364221126469,5.154928537434984
43,0,43,-480.0,-380.0,-2.526315789473684,-2.0,0.5370025634765625,-0.81414794921875,2.826329281455592,-4.2849892064144735,1.4837016351521018e-07,0.0005445903993677348,-0.0002722210146021098,612.2091146005587,3.2221532347397823,-141.63251461513846,0.08430941161020056,0.9716483723608236,0.44373374531684506,5.113938801899072,0.9752992547918284,5.133153972588571
44,0,44,-480.0,-400.0,-2.526315789473684,-2.1052631578947367,0.5382080078125,-0.82257080078125,2.8326737253289473,-4.3293200041118425,1.2374494690448044e-06,-0.0015744186018127946,0.0007878280256409198,624.8199740725323,3.2885261793291174,-140.19442890773482,0.11313414982840159,0.976468763511671,0.5954428938336925,5.139309281640373,0.9830008046646793,5.173688445603575
45,0,45,-480.0,-420.0,-2.526315789473684,-2.2105263157894735,0.5103759765625,-0.8770751953125,2.6861893503289473,-4.6161852384868425,2.598431892693043e-06,-0.002282261517830193,0.001142429974861443,637.8087487640789,3.356888151389889,-138.81407483429035,0.1934609920612606,0.9961512838094715,1.0182157476908453,5.24290149373406,1.0147632904695487,5.34085942352394
46,0,46,-480.0,-440.0,-2.526315789473684,-2.3157894736842106,0.4869842529296875,-0.91375732421875,2.5630750154194075,-4.8092490748355265,6.212037988007069e-08,-0.0003525401477236301,0.0001763011340517551,651.1528238439882,3.427120125494675,-137.48955292199915,0.2584658702030353,1.0026472480913131,1.360346685279133,5.277090779427964,1.0354255695919894,5.44960826101047
47,0,47,-480.0,-460.0,-2.526315789473684,-2.4210526315789473,0.5052947998046875,-0.89117431640625,2.6594463147615133,-4.690391138980264,2.0222784951329233e-06,0.0020090861199423674,-0.0010035319207236171,664.8308055437865,3.499109502862034,-136.21887523513132,0.25179140353417295,0.9930335271470432,1.3252179133377522,5.226492248142332,1.024458147964965,5.39188498928929
48,0,48,-480.0,-480.0,-2.526315789473684,-2.526315789473684,0.5672607421875,-0.83331298828125,2.985582853618421,-4.38585783305921,0.0,-0.0,0.0,678.8225099390856,3.572750052310977,-135.0,0.18812734736280284,0.9903551823661929,0.990143933488436,5.212395696664173,1.008065119952744,5.305605894488125
49,1,0,-460.0,480.0,-2.4210526315789473,2.526315789473684,-0.04168701171875,-1.2190475463867188,-0.2194053248355263,-6.416039717824836,0.0029752993129659442,-4.413082497194409e-06,0.0014898561977315693,664.8308055437865,3.499109502862034,133.7811247648687,-0.8512944829806398,0.8735630661516337,-4.480497278845473,4.597700348166493,1.219760110553513,6.419790055544805
50,1,1,-460.0,460.0,-2.4210526315789473,2.4210526315789473,0.0933990478515625,-0.95550537109375,0.49157393606085525,-5.0289756373355265,0.0003869007838693506,0.008480553744939244,-0.004046826480534946,650.5382386916237,3.4238854667980196,135.0,-0.741687427452766,0.6096012272683524,-3.903618039225084,3.208427511938697,0.9600593191717809,5.052943785114636
51,1,2,-460.0,440.0,-2.4210526315789473,2.3157894736842106,0.17474365234375,-0.8783721923828125,0.9197034333881579,-4.6230115388569075,-0.0005525104740809184,0.0035111896732996683,-0.002031850073690293,636.5532185135819,3.350280097439905,136.27303002005672,-0.7334278284174618,0.5139617426313636,-3.860146465355062,2.705061803322966,0.895585312734539,4.713606909129153
52,1,3,-460.0,420.0,-2.4210526315789473,2.2105263157894735,0.192779541015625,-0.8148040771484375,1.0146291632401316,-4.288442511307566,-1.3291787763591857e-05,0.0009387373444042168,-0.00047601456608390433,622.8964600958975,3.278402421557355,137.6025622024998,-0.6917623214670269,0.47173565285068475,-3.6408543235106676,2.4828192255299197,0.8372990120452263,4.406836905501191
53,1,4,-460.0,400.0,-2.4210526315789473,2.1052631578947367,0.2001800537109375,-0.8408050537109375,1.0535792300575657,-4.425289756373355,-0.0014283387074101484,-0.00011775809434766416,-0.000655290306531242,609.5900261651268,3.2083685587638255,138.9909130984298,-0.7027753536035696,0.5031222461956381,-3.698817650545103,2.6480118220823057,0.8643061912595364,4.54897995399756
54,1,5,-460.0,380.0,-2.4210526315789473,2.0,0.1771392822265625,-0.8194732666015625,0.93231201171875,-4.313017192639802,-0.0017315378371131373,-0.0008483419236290502,-0.00044159795674204356,596.657355607052,3.140301871616063,140.4403320310055,-0.6584749311153368,0.5189658226463759,-3.465657532185983,2.7313990665598733,0.8384001192642909,4.4126322066541634
55,1,6,-460.0,360.0,-2.4210526315789473,1.894736842105263,0.2135467529296875,-0.874664306640625,1.1239302785773027,-4.603496350740132,-0.000496169509133324,-0.001513413010397926,0.0005086217506323009,584.1232746604094,3.07433302452847,141.95295746817393,-0.7072319742411401,0.5571918876014953,-3.7222735486375798,2.932588882113133,0.9003554103785562,4.738712686202927
56,1,7,-460.0,340.0,-2.4210526315789473,1.7894736842105263,0.218353271484375,-0.8799591064453125,1.149227744654605,-4.6313637181332235,-0.0026256204652599993,0.00015674839494749903,-0.0013911844301037492,572.0139858430036,3.010599925489493,143.53076560994813,-0.6986343183292407,0.5778548861406287,-3.677022728048635,3.041341506003309,0.9066455648068665,4.771818762141403
57,1,8,-460.0,320.0,-2.4210526315789473,1.6842105263157894,0.2215728759765625,-0.868255615234375,1.166173031455592,-4.569766395970395,-0.0019486254368530354,0.0007824724827514728,-0.0013655489598022538,560.357029044876,2.949247521288821,145.1755108430432,-0.6777202750031094,0.5862231500071096,-3.5669488158058384,3.085385000037419,0.8960816663421634,4.7162192965377026
58,1,9,-460.0,300.0,-2.4210526315789473,1.5789473684210527,0.233123779296875,-0.84857177734375,1.2269672594572367,-4.466167249177632,-0.00020638960049836896,0.0012050773446389941,-0.0007057334725686816,549.1812087098392,2.890427414262312,146.88865803962798,-0.6588143693584562,0.5834247033720877,-3.4674440492550325,3.070656333537304,0.8800117941130045,4.6316410216473916
59,1,10,-460.0,280.0,-2.4210526315789473,1.4736842105263157,0.1767425537109375,-0.8200225830078125,0.930223966899671,-4.315908331620066,-0.0012709557259222492,0.0003325401985784993,-0.0008017479622503741,538.5164807134504,2.834297266912897,148.67130713219584,-0.5773414725159651,0.6085653547879352,-3.0386393290313953,3.2029755515154483,0.8388533643820405,4.415017707273898
60,1,11,-460.0,260.0,-2.4210526315789473,1.368421052631579,0.2249908447265625,-0.835235595703125,1.1841623406661184,-4.395976819490131,-5.4847692808834836e-05,-0.0009636764771130402,0.00045441439215210266,528.3937925449162,2.781019960762717,150.52411099675425,-0.6068524043642579,0.6164166933638685,-3.1939600229697787,3.2442983861256236,0.8650083124111156,4.552675328479556
61,1,12,-460.0,240.0,-2.4210526315789473,1.263157894736842,0.268890380859375,-0.858551025390625,1.4152125308388157,-4.518689607319079,-0.0010846923971985234,1.0092177471960893e-05,-0.0005473922873352421,518.8448708429139,2.7307624781205995,152.4471884232822,-0.6355306563084355,0.6367987790583164,-3.344898191097029,3.35157252135956,0.8996732185176979,4.7351222027247255
62,1,13,-460.0,220.0,-2.4210526315789473,1.1578947368421053,0.2562103271484375,-0.834808349609375,1.348475406044408,-4.393728155838815,-0.0011713294265064179,0.0006918219802173553,-0.0009315757033618864,509.9019513592785,2.683694480838308,154.4400348281762,-0.5913187556913184,0.6425658265755414,-3.1122039773227286,3.381925403029165,0.8732403519736349,4.596001852492815
63,1,14,-460.0,200.0,-2.4210526315789473,1.0526315789473684,0.2307891845703125,-0.830841064453125,1.2146799187911184,-4.3728477076480265,-0.002394479658032651,0.0006027163523685886,-0.0014985980052006197,501.5974481593781,2.639986569259885,156.50143432404792,-0.5429278773093716,0.6699177875952926,-2.8575151437335347,3.5258830926068034,0.8622995547350303,4.538418709131738
64,1,15,-460.0,180.0,-2.4210526315789473,0.9473684210526315,0.1672515869140625,-0.810577392578125,0.8802715100740132,-4.266196803042763,-0.003796996224846225,0.0010359183439868503,-0.002416457284416538,493.9635614091388,2.5998082179428357,158.6293777306568,-0.45112570653760875,0.6938979749105536,-2.3743458238821513,3.6520946047923872,0.8276525857411574,4.356066240742934
65,1,16,-460.0,160.0,-2.4210526315789473,0.8421052631578947,0.1024932861328125,-0.789093017578125,0.5394383480674342,-4.1531211451480265,-0.003216502516006585,-0.0006386305406340398,-0.0012889359876862728,487.03182647543684,2.563325402502299,160.8209919741893,-0.3560379117078895,0.7116246689930997,-1.8738837458309974,3.745392994700525,0.7957214739422669,4.188007757590879
66,1,17,-460.0,140.0,-2.4210526315789473,0.7368421052631579,-0.0063323974609375,-0.835906982421875,-0.03332840768914474,-4.399510433799342,-0.003967547659631237,-0.001662564034704701,-0.0011524918124632677,480.83261120685233,2.530697953720275,163.07248693585296,-0.23732598839461785,0.8015341276276176,-1.249084149445357,4.218600671724303,0.8359309675560824,4.399636671347802
67,1,18,-460.0,120.0,-2.4210526315789473,0.631578947368421,-0.041412353515625,-0.855224609375,-0.21795975534539472,-4.501182154605263,-0.0038165240024682135,-0.00019501164206303656,-0.0018107561802025885,475.3945729601885,2.5020766997904658,165.37912601136836,-0.17580610983291867,0.8379834886498302,-0.9252953149100982,4.410439413946475,0.8562266729694448,4.506456173523393
68,1,19,-460.0,100.0,-2.4210526315789473,0.5263157894736842,-0.094970703125,-0.843414306640625,-0.4998458059210526,-4.439022666529605,-0.007093437436196837,0.0029289324313140244,-0.005011184933755431,470.7440918375928,2.4776004833557517,167.7352262721076,-0.08636307482450217,0.8443391181302692,-0.4545424990763272,4.44389009542247,0.8487444415712795,4.467076008269892
69,1,20,-460.0,80.0,-2.4210526315789473,0.42105263157894735,-0.0181884765625,-0.73687744140625,-0.0957288240131579,-3.8783023231907894,-0.007791978574750829,0.004095918394086766,-0.005943948484418798,466.9047011971501,2.4573931641955267,170.13419305691565,-0.10833794554660316,0.7290967520760379,-0.5701997134031745,3.8373513267159884,0.7371018819220895,3.8794835890636286
70,1,21,-460.0,60.0,-2.4210526315789473,0.3157894736842105,0.0567474365234375,-0.678009033203125,0.2986707185444079,-3.5684685958059212,-0.004758383524313104,0.0025054233192349784,-0.003631903421774041,463.89654018972806,2.4415607378406743,172.56859202882748,-0.14396391653547322,0.6649743689743124,-0.7577048238709116,3.4998650998648015,0.6803796885982252,3.580945729464343
71,1,22,-460.0,40.0,-2.4210526315789473,0.21052631578947367,0.1208648681640625,-0.636077880859375,0.6361308850740132,-3.3477783203125,-0.005911770911407075,0.0020348940803523873,-0.003973332495879731,461.7358552246078,2.430188711708462,175.0302592718897,-0.17551367014896865,0.6232161250045672,-0.9237561586787824,3.2800848684450905,0.6474591777671157,3.4076798829848194
72,1,23,-460.0,20.0,-2.4210526315789473,0.10526315789473684,0.187103271484375,-0.5958251953125,0.984754060444079,-3.1359220805921053,-0.0035826386947883293,0.0036284150619758293,-0.0036055268783820793,460.43457732885355,2.4233398806781765,177.51044707800085,-0.21280766826310688,0.5871355839137617,-1.1200403592795098,3.090187283756641,0.6245120475774142,3.2869055135653378
73,1,24,-460.0,0.0,-2.4210526315789473,0.0,0.1522369384765625,-0.49041748046875,0.8012470446134868,-2.5811446340460527,-0.007752611597534269,0.01272087331628427,-0.01023674245690927,460.0,2.4210526315789473,180.0,-0.15223693847656256,0.49041748046875,-0.8012470446134871,2.5811446340460527,0.5135030580104012,2.7026476737389533
74,1,25,-460.0,-20.0,-2.4210526315789473,-0.10526315789473684,0.1529998779296875,-0.08245849609375,0.8052625154194079,-0.4339920847039474,-0.012245576285567949,0.02165529003068514,-0.016950433158126544,460.43457732885355,2.4233398806781765,-177.51044707800085,-0.14927370208491547,0.08902655834303698,-0.7856510636048183,0.46856083338440513,0.17380554140919172,0.9147660074167985
75,1,26,-460.0,-40.0,-2.4210526315789473,-0.21052631578947367,0.013092041015625,0.38861083984375,0.06890547902960527,2.0453202097039473,-0.017702700162699328,0.010736681485941518,-0.014219690824320423,461.7358552246078,2.430188711708462,-175.0302592718897,-0.04670803061297138,-0.38601573317453947,-0.2458317400682704,-2.0316617535502077,0.3888313083870942,2.0464805704583906
